,Proto-Germanic Root,Danish Word,English Word,Proto-Germanic URL,Danish URL,English URL
578,*sprangijaną,sprænge,sprink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sprangijan%C4%85,https://en.wiktionary.org/wiki/spr%C3%A6nge,https://en.wiktionary.org/wiki/sprink
579,*stadiz,stad,stead,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stadiz,https://en.wiktionary.org/wiki/stad,https://en.wiktionary.org/wiki/stead
580,*stallaz,stald,install,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stallaz,https://en.wiktionary.org/wiki/stald,https://en.wiktionary.org/wiki/install
581,*standaną,stande,stand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/standan%C4%85,https://en.wiktionary.org/wiki/stande,https://en.wiktionary.org/wiki/stand
582,*stadiz,sted,stead,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stadiz,https://en.wiktionary.org/wiki/sted,https://en.wiktionary.org/wiki/stead
583,*steupa-,sted-,step-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/steupa-,https://en.wiktionary.org/wiki/sted-,https://en.wiktionary.org/wiki/step-
584,*stainaz,sten,stain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stainaz,https://en.wiktionary.org/wiki/sten,https://en.wiktionary.org/wiki/stain
585,*stainaz,sten,styen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stainaz,https://en.wiktionary.org/wiki/sten,https://en.wiktionary.org/wiki/styen
586,*stōlaz,stol,stool,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/st%C5%8Dlaz,https://en.wiktionary.org/wiki/stol,https://en.wiktionary.org/wiki/stool
587,*stuppōną,stoppe,gelbstoff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stoppe,https://en.wiktionary.org/wiki/gelbstoff
588,*stuppōną,stoppe,stop,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stoppe,https://en.wiktionary.org/wiki/stop
589,*stuppōną,stoppe,stuff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stoppe,https://en.wiktionary.org/wiki/stuff
590,*sturmaz,storm,storm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sturmaz,https://en.wiktionary.org/wiki/storm,https://en.wiktionary.org/wiki/storm
591,*stāną,stå,stale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/st%C4%81n%C4%85,https://en.wiktionary.org/wiki/st%C3%A5,https://en.wiktionary.org/wiki/stale
592,*stahlą,stål,Stalin,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stahl%C4%85,https://en.wiktionary.org/wiki/st%C3%A5l,https://en.wiktionary.org/wiki/Stalin
593,*sūraz,sur,sour,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/s%C5%ABraz,https://en.wiktionary.org/wiki/sur,https://en.wiktionary.org/wiki/sour
594,*swanaz,svane,swan,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swanaz,https://en.wiktionary.org/wiki/svane,https://en.wiktionary.org/wiki/swan
595,*swīną,svin,swine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sw%C4%ABn%C4%85,https://en.wiktionary.org/wiki/svin,https://en.wiktionary.org/wiki/swine
596,*swerdą,sværd,sword,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swerd%C4%85,https://en.wiktionary.org/wiki/sv%C3%A6rd,https://en.wiktionary.org/wiki/sword
597,*siwjaną,sy,sew,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/siwjan%C4%85,https://en.wiktionary.org/wiki/sy,https://en.wiktionary.org/wiki/sew
598,*sunþrą,syd,south,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sun%C3%BEr%C4%85,https://en.wiktionary.org/wiki/syd,https://en.wiktionary.org/wiki/south
599,*seukaz,syg,sick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/seukaz,https://en.wiktionary.org/wiki/syg,https://en.wiktionary.org/wiki/sick
600,*seukaz,syge,sick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/seukaz,https://en.wiktionary.org/wiki/syge,https://en.wiktionary.org/wiki/sick
601,*sultijō,sylte,silt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sultij%C5%8D,https://en.wiktionary.org/wiki/sylte,https://en.wiktionary.org/wiki/silt
602,*sultijō,sylte,souse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sultij%C5%8D,https://en.wiktionary.org/wiki/sylte,https://en.wiktionary.org/wiki/souse
603,*singwaną,synge,sing,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/singwan%C4%85,https://en.wiktionary.org/wiki/synge,https://en.wiktionary.org/wiki/sing
604,*sinkwaną,synke,sink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sinkwan%C4%85,https://en.wiktionary.org/wiki/synke,https://en.wiktionary.org/wiki/sink
605,*sebuntehun,sytten,seventeen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sebuntehun,https://en.wiktionary.org/wiki/sytten,https://en.wiktionary.org/wiki/seventeen
606,*sebun,syv,seven,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sebun,https://en.wiktionary.org/wiki/syv,https://en.wiktionary.org/wiki/seven
607,*sebundô,syvende,seventh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sebund%C3%B4,https://en.wiktionary.org/wiki/syvende,https://en.wiktionary.org/wiki/seventh
608,*swa,så,so,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swa,https://en.wiktionary.org/wiki/s%C3%A5,https://en.wiktionary.org/wiki/so
609,*swa,sådan,so,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swa,https://en.wiktionary.org/wiki/s%C3%A5dan,https://en.wiktionary.org/wiki/so
610,*saipǭ,sæbe,soap,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/saip%C7%AD,https://en.wiktionary.org/wiki/s%C3%A6be,https://en.wiktionary.org/wiki/soap
611,*sēdiz,sæd,seed,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/s%C4%93diz,https://en.wiktionary.org/wiki/s%C3%A6d,https://en.wiktionary.org/wiki/seed
612,*satjaną,sætte,set,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/satjan%C4%85,https://en.wiktionary.org/wiki/s%C3%A6tte,https://en.wiktionary.org/wiki/set
613,*saiwiz,sø,sea,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/saiwiz,https://en.wiktionary.org/wiki/s%C3%B8,https://en.wiktionary.org/wiki/sea
614,*swōtuz,sød,sweet,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sw%C5%8Dtuz,https://en.wiktionary.org/wiki/s%C3%B8d,https://en.wiktionary.org/wiki/sweet
615,*sōkijaną,søge,seek,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/s%C5%8Dkijan%C4%85,https://en.wiktionary.org/wiki/s%C3%B8ge,https://en.wiktionary.org/wiki/seek
616,*silubrą,sølv,silver,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/silubr%C4%85,https://en.wiktionary.org/wiki/s%C3%B8lv,https://en.wiktionary.org/wiki/silver
617,*sunuz,søn,son,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sunuz,https://en.wiktionary.org/wiki/s%C3%B8n,https://en.wiktionary.org/wiki/son
618,*sunnōniz dagaz,søndag,Sunday,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sunn%C5%8Dniz_dagaz,https://en.wiktionary.org/wiki/s%C3%B8ndag,https://en.wiktionary.org/wiki/Sunday
619,*tamaz,tam,tame,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tamaz,https://en.wiktionary.org/wiki/tam,https://en.wiktionary.org/wiki/tame
620,*tanþs,tand,tooth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tan%C3%BEs,https://en.wiktionary.org/wiki/tand,https://en.wiktionary.org/wiki/tooth
621,*taikną,tegn,token,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taikn%C4%85,https://en.wiktionary.org/wiki/tegn,https://en.wiktionary.org/wiki/token
622,*teldą,telt,teld,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/teld%C4%85,https://en.wiktionary.org/wiki/telt,https://en.wiktionary.org/wiki/teld
623,*tehun,ti,-teen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tehun,https://en.wiktionary.org/wiki/ti,https://en.wiktionary.org/wiki/-teen
624,*tehun,ti,ten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tehun,https://en.wiktionary.org/wiki/ti,https://en.wiktionary.org/wiki/ten
625,*tehundô,tiende,tenth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tehund%C3%B4,https://en.wiktionary.org/wiki/tiende,https://en.wiktionary.org/wiki/tenth
626,*tīmô,time,time,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C4%ABm%C3%B4,https://en.wiktionary.org/wiki/time,https://en.wiktionary.org/wiki/time
627,*tīmô,time,time and tide wait for no man,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C4%ABm%C3%B4,https://en.wiktionary.org/wiki/time,https://en.wiktionary.org/wiki/time_and_tide_wait_for_no_man
628,*þingą,ting,thing,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEing%C4%85,https://en.wiktionary.org/wiki/ting,https://en.wiktionary.org/wiki/thing
629,*terwą,tjære,tar,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/terw%C4%85,https://en.wiktionary.org/wiki/tj%C3%A6re,https://en.wiktionary.org/wiki/tar
630,*tōmaz,tom,toom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C5%8Dmaz,https://en.wiktionary.org/wiki/tom,https://en.wiktionary.org/wiki/toom
631,*þurnuz,torn,thorn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurnuz,https://en.wiktionary.org/wiki/torn,https://en.wiktionary.org/wiki/thorn
632,*þurnuz,torn,Thorn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurnuz,https://en.wiktionary.org/wiki/torn,https://en.wiktionary.org/wiki/Thorn
633,*Þunras dagaz,torsdag,Thursday,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%9Eunras_dagaz,https://en.wiktionary.org/wiki/torsdag,https://en.wiktionary.org/wiki/Thursday
634,*taugō,tov,tie,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taug%C5%8D,https://en.wiktionary.org/wiki/tov,https://en.wiktionary.org/wiki/tie
635,*þrīz tigiwiz,tredive,thirty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%ABz_tigiwiz,https://en.wiktionary.org/wiki/tredive,https://en.wiktionary.org/wiki/thirty
636,*trewwō,tro,treague,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/treww%C5%8D,https://en.wiktionary.org/wiki/tro,https://en.wiktionary.org/wiki/treague
637,*trewwō,tro,truce,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/treww%C5%8D,https://en.wiktionary.org/wiki/tro,https://en.wiktionary.org/wiki/truce
638,*þrēduz,tråd,thread,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%93duz,https://en.wiktionary.org/wiki/tr%C3%A5d,https://en.wiktionary.org/wiki/thread
639,*drepaną,træffe,drib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/drepan%C4%85,https://en.wiktionary.org/wiki/tr%C3%A6ffe,https://en.wiktionary.org/wiki/drib
640,*trakjaną,træk,trick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/trakjan%C4%85,https://en.wiktionary.org/wiki/tr%C3%A6k,https://en.wiktionary.org/wiki/trick
641,*trakjaną,trække,trick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/trakjan%C4%85,https://en.wiktionary.org/wiki/tr%C3%A6kke,https://en.wiktionary.org/wiki/trick
642,*tūną,tun,town,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C5%ABn%C4%85,https://en.wiktionary.org/wiki/tun,https://en.wiktionary.org/wiki/town
643,*þūsundī,tusind,thousand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BE%C5%ABsund%C4%AB,https://en.wiktionary.org/wiki/tusind,https://en.wiktionary.org/wiki/thousand
644,*þeutǭ,tut,tewel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeut%C7%AD,https://en.wiktionary.org/wiki/tut,https://en.wiktionary.org/wiki/tewel
645,*þeutǭ,tut,tuyere,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeut%C7%AD,https://en.wiktionary.org/wiki/tut,https://en.wiktionary.org/wiki/tuyere
646,*þwerhaz,tvær,Drexler,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/tv%C3%A6r,https://en.wiktionary.org/wiki/Drexler
647,*þwerhaz,tvær,queer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/tv%C3%A6r,https://en.wiktionary.org/wiki/queer
648,*þwerhaz,tvær,thwart,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/tv%C3%A6r,https://en.wiktionary.org/wiki/thwart
649,*þweraną,tvære,twirl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEweran%C4%85,https://en.wiktionary.org/wiki/tv%C3%A6re,https://en.wiktionary.org/wiki/twirl
650,*kewwaną,tygge,chew,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kewwan%C4%85,https://en.wiktionary.org/wiki/tygge,https://en.wiktionary.org/wiki/chew
651,*þekuz,tyk,thick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEekuz,https://en.wiktionary.org/wiki/tyk,https://en.wiktionary.org/wiki/thick
652,*þiudiskaz,tysk,Dutch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEiudiskaz,https://en.wiktionary.org/wiki/tysk,https://en.wiktionary.org/wiki/Dutch
653,*þeubaz,tyv,thief,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeubaz,https://en.wiktionary.org/wiki/tyv,https://en.wiktionary.org/wiki/thief
654,*taljaną,tælle,tell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taljan%C4%85,https://en.wiktionary.org/wiki/t%C3%A6lle,https://en.wiktionary.org/wiki/tell
655,*þankijaną,tænke,hink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankijan%C4%85,https://en.wiktionary.org/wiki/t%C3%A6nke,https://en.wiktionary.org/wiki/hink
656,*þankijaną,tænke,think,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankijan%C4%85,https://en.wiktionary.org/wiki/t%C3%A6nke,https://en.wiktionary.org/wiki/think
657,*þreskaną,tærske,thrash,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEreskan%C4%85,https://en.wiktionary.org/wiki/t%C3%A6rske,https://en.wiktionary.org/wiki/thrash
658,*þinhtaz,tæt,tight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEinhtaz,https://en.wiktionary.org/wiki/t%C3%A6t,https://en.wiktionary.org/wiki/tight
659,*taumaz,tømme,team,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taumaz,https://en.wiktionary.org/wiki/t%C3%B8mme,https://en.wiktionary.org/wiki/team
660,*wikǭ,uge,week,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wik%C7%AD,https://en.wiktionary.org/wiki/uge,https://en.wiktionary.org/wiki/week
661,*uwwalǭ,ugle,owl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uwwal%C7%AD,https://en.wiktionary.org/wiki/ugle,https://en.wiktionary.org/wiki/owl
662,*wullō,uld,wool,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wull%C5%8D,https://en.wiktionary.org/wiki/uld,https://en.wiktionary.org/wiki/wool
663,*wullīnaz,ulden,woolen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wull%C4%ABnaz,https://en.wiktionary.org/wiki/ulden,https://en.wiktionary.org/wiki/woolen
664,*wulfaz,ulv,wolf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wulfaz,https://en.wiktionary.org/wiki/ulv,https://en.wiktionary.org/wiki/wolf
665,*unlustuz,ulyst,unlust,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/unlustuz,https://en.wiktionary.org/wiki/ulyst,https://en.wiktionary.org/wiki/unlust
666,*unnaną,unde,Humphrey,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/unnan%C4%85,https://en.wiktionary.org/wiki/unde,https://en.wiktionary.org/wiki/Humphrey
667,*under,under,under,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/under,https://en.wiktionary.org/wiki/under,https://en.wiktionary.org/wiki/under
668,*under,under,under-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/under,https://en.wiktionary.org/wiki/under,https://en.wiktionary.org/wiki/under-
669,*under,under,undercome,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/under,https://en.wiktionary.org/wiki/under,https://en.wiktionary.org/wiki/undercome
670,*under,under,underdo,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/under,https://en.wiktionary.org/wiki/under,https://en.wiktionary.org/wiki/underdo
671,*under,under,underfang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/under,https://en.wiktionary.org/wiki/under,https://en.wiktionary.org/wiki/underfang
672,*fanhaną,undfange,fang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fanhan%C4%85,https://en.wiktionary.org/wiki/undfange,https://en.wiktionary.org/wiki/fang
673,*fanhaną,undfange,vang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fanhan%C4%85,https://en.wiktionary.org/wiki/undfange,https://en.wiktionary.org/wiki/vang
674,*unwedrą,uvejr,unweather,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/unwedr%C4%85,https://en.wiktionary.org/wiki/uvejr,https://en.wiktionary.org/wiki/unweather
675,*wahtwō,vagt,wait,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahtw%C5%8D,https://en.wiktionary.org/wiki/vagt,https://en.wiktionary.org/wiki/wait
676,*walþuz,val,weald,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wal%C3%BEuz,https://en.wiktionary.org/wiki/val,https://en.wiktionary.org/wiki/weald
677,*walþuz,val,wold,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wal%C3%BEuz,https://en.wiktionary.org/wiki/val,https://en.wiktionary.org/wiki/wold
678,*walakuzjǭ,valkyrie,valkyrie,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/walakuzj%C7%AD,https://en.wiktionary.org/wiki/valkyrie,https://en.wiktionary.org/wiki/valkyrie
679,*waldaną,valte,wald,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waldan%C4%85,https://en.wiktionary.org/wiki/valte,https://en.wiktionary.org/wiki/wald
680,*watōr,vand,water,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wat%C5%8Dr,https://en.wiktionary.org/wiki/vand,https://en.wiktionary.org/wiki/water
681,Proto-Indo-European,vande,feisty,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/vande,https://en.wiktionary.org/wiki/feisty
682,Proto-Indo-European,vande,Malmö,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/vande,https://en.wiktionary.org/wiki/Malm%C3%B6
683,Proto-Indo-European,vande,yawl,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/vande,https://en.wiktionary.org/wiki/yawl
684,*waraz,var,ware,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waraz,https://en.wiktionary.org/wiki/var,https://en.wiktionary.org/wiki/ware
685,*waskaną,vaske,wash,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waskan%C4%85,https://en.wiktionary.org/wiki/vaske,https://en.wiktionary.org/wiki/wash
686,*wai,ve,oy vey,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wai,https://en.wiktionary.org/wiki/ve,https://en.wiktionary.org/wiki/oy_vey
687,*wai,ve,wail,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wai,https://en.wiktionary.org/wiki/ve,https://en.wiktionary.org/wiki/wail
688,*wai,ve,wayment,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wai,https://en.wiktionary.org/wiki/ve,https://en.wiktionary.org/wiki/wayment
689,*wai,ve,woe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wai,https://en.wiktionary.org/wiki/ve,https://en.wiktionary.org/wiki/woe
690,*wiþrą,ved,wither-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wi%C3%BEr%C4%85,https://en.wiktionary.org/wiki/ved,https://en.wiktionary.org/wiki/wither-
691,*waikwaz,veg,weak,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waikwaz,https://en.wiktionary.org/wiki/veg,https://en.wiktionary.org/wiki/weak
692,*weganą,veje,weigh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wegan%C4%85,https://en.wiktionary.org/wiki/veje,https://en.wiktionary.org/wiki/weigh
693,*wedrą,vejr,weather,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wedr%C4%85,https://en.wiktionary.org/wiki/vejr,https://en.wiktionary.org/wiki/weather
694,*wandijaną,vende,wend,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wandijan%C4%85,https://en.wiktionary.org/wiki/vende,https://en.wiktionary.org/wiki/wend
695,*westrą,vest,west,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/westr%C4%85,https://en.wiktionary.org/wiki/vest,https://en.wiktionary.org/wiki/west
696,*wīz,vi,we,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%ABz,https://en.wiktionary.org/wiki/vi,https://en.wiktionary.org/wiki/we
697,*wīdaz,vid,wide,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%ABdaz,https://en.wiktionary.org/wiki/vid,https://en.wiktionary.org/wiki/wide
698,*witaną,vide,wist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/witan%C4%85,https://en.wiktionary.org/wiki/vide,https://en.wiktionary.org/wiki/wist
699,*wilþijaz,vild,wild,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wil%C3%BEijaz,https://en.wiktionary.org/wiki/vild,https://en.wiktionary.org/wiki/wild
700,*windaz,vind,wind,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/windaz,https://en.wiktionary.org/wiki/vind,https://en.wiktionary.org/wiki/wind
701,*winnaną,vinde,win,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/winnan%C4%85,https://en.wiktionary.org/wiki/vinde,https://en.wiktionary.org/wiki/win
702,*witją,vits,wit,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/witj%C4%85,https://en.wiktionary.org/wiki/vits,https://en.wiktionary.org/wiki/wit
703,*witją,vittig,wit,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/witj%C4%85,https://en.wiktionary.org/wiki/vittig,https://en.wiktionary.org/wiki/wit
704,*wagnaz,vogn,wagon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wagnaz,https://en.wiktionary.org/wiki/vogn,https://en.wiktionary.org/wiki/wagon
705,*wagnaz,vogn,wain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wagnaz,https://en.wiktionary.org/wiki/vogn,https://en.wiktionary.org/wiki/wain
706,*wahtwō,vogte,wait,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahtw%C5%8D,https://en.wiktionary.org/wiki/vogte,https://en.wiktionary.org/wiki/wait
707,*wahtwō,vogter,wait,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahtw%C5%8D,https://en.wiktionary.org/wiki/vogter,https://en.wiktionary.org/wiki/wait
708,*waldą,vold,cuckold,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wald%C4%85,https://en.wiktionary.org/wiki/vold,https://en.wiktionary.org/wiki/cuckold
709,*waldą,vold,Walter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wald%C4%85,https://en.wiktionary.org/wiki/vold,https://en.wiktionary.org/wiki/Walter
710,*waldaną,volde,wald,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waldan%C4%85,https://en.wiktionary.org/wiki/volde,https://en.wiktionary.org/wiki/wald
711,*wagōną,vove,vogue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wag%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vove,https://en.wiktionary.org/wiki/vogue
712,*wagōną,vove,waw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wag%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vove,https://en.wiktionary.org/wiki/waw
713,*wraiþaz,vred,wroth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wrai%C3%BEaz,https://en.wiktionary.org/wiki/vred,https://en.wiktionary.org/wiki/wroth
714,*wraiþaz,vrede,wroth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wrai%C3%BEaz,https://en.wiktionary.org/wiki/vrede,https://en.wiktionary.org/wiki/wroth
715,*wranhō,vrå,wroo,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wranh%C5%8D,https://en.wiktionary.org/wiki/vr%C3%A5,https://en.wiktionary.org/wiki/wroo
716,*wagōną,vugge,vogue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wag%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vugge,https://en.wiktionary.org/wiki/vogue
717,*wagōną,vugge,waw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wag%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vugge,https://en.wiktionary.org/wiki/waw
718,*wēpną,våben,weapon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%93pn%C4%85,https://en.wiktionary.org/wiki/v%C3%A5ben,https://en.wiktionary.org/wiki/weapon
719,*wakaną,vågen,wake,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wakan%C4%85,https://en.wiktionary.org/wiki/v%C3%A5gen,https://en.wiktionary.org/wiki/wake
720,*waknaną,vågne,waken,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waknan%C4%85,https://en.wiktionary.org/wiki/v%C3%A5gne,https://en.wiktionary.org/wiki/waken
