,PIE Root,Persian Word,English Word,PIE URL,Persian URL,English URL
457,*peḱ-,پشمین,fain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pe%E1%B8%B1-,https://en.wiktionary.org/wiki/%D9%BE%D8%B4%D9%85%DB%8C%D9%86,https://en.wiktionary.org/wiki/fain
458,*peḱ-,پشمین,fight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pe%E1%B8%B1-,https://en.wiktionary.org/wiki/%D9%BE%D8%B4%D9%85%DB%8C%D9%86,https://en.wiktionary.org/wiki/fight
459,*pértus,پل,fjord,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/p%C3%A9rtus,https://en.wiktionary.org/wiki/%D9%BE%D9%84,https://en.wiktionary.org/wiki/fjord
460,*pértus,پل,ford,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/p%C3%A9rtus,https://en.wiktionary.org/wiki/%D9%BE%D9%84,https://en.wiktionary.org/wiki/ford
461,*pértus,پل,port,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/p%C3%A9rtus,https://en.wiktionary.org/wiki/%D9%BE%D9%84,https://en.wiktionary.org/wiki/port
462,*pel-,پلم,fold,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pel-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%85,https://en.wiktionary.org/wiki/fold
463,*pel-,پلم,interstellar planet,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pel-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%85,https://en.wiktionary.org/wiki/interstellar_planet
464,*pel-,پلم,pall,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pel-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%85,https://en.wiktionary.org/wiki/pall
465,*bʰleh₃-,پلنجاسپ,blead,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D8%A7%D8%B3%D9%BE,https://en.wiktionary.org/wiki/blead
466,*bʰleh₃-,پلنجاسپ,bled,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D8%A7%D8%B3%D9%BE,https://en.wiktionary.org/wiki/bled
467,*bʰleh₃-,پلنجاسپ,bless,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D8%A7%D8%B3%D9%BE,https://en.wiktionary.org/wiki/bless
468,*bʰleh₃-,پلنجاسپ,effloresce,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D8%A7%D8%B3%D9%BE,https://en.wiktionary.org/wiki/effloresce
469,*bʰleh₃-,پلنجاسپ,floriography,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D8%A7%D8%B3%D9%BE,https://en.wiktionary.org/wiki/floriography
470,*bʰleh₃-,پلنجمشک,blead,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D9%85%D8%B4%DA%A9,https://en.wiktionary.org/wiki/blead
471,*bʰleh₃-,پلنجمشک,bled,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D9%85%D8%B4%DA%A9,https://en.wiktionary.org/wiki/bled
472,*bʰleh₃-,پلنجمشک,bless,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D9%85%D8%B4%DA%A9,https://en.wiktionary.org/wiki/bless
473,*bʰleh₃-,پلنجمشک,effloresce,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D9%85%D8%B4%DA%A9,https://en.wiktionary.org/wiki/effloresce
474,*bʰleh₃-,پلنجمشک,floriography,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0leh%E2%82%83-,https://en.wiktionary.org/wiki/%D9%BE%D9%84%D9%86%D8%AC%D9%85%D8%B4%DA%A9,https://en.wiktionary.org/wiki/floriography
475,*pénkʷe,پنج,penta-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/p%C3%A9nk%CA%B7e,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AC,https://en.wiktionary.org/wiki/penta-
476,*bʰenǵʰ-,پنجه,bun,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0en%C7%B5%CA%B0-,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AC%D9%87,https://en.wiktionary.org/wiki/bun
477,*bʰenǵʰ-,پنجه,bunch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0en%C7%B5%CA%B0-,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AC%D9%87,https://en.wiktionary.org/wiki/bunch
478,*bʰenǵʰ-,پنجه,bunion,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/b%CA%B0en%C7%B5%CA%B0-,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AC%D9%87,https://en.wiktionary.org/wiki/bunion
479,*pent-,پند,fand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pent-,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AF,https://en.wiktionary.org/wiki/fand
480,*pent-,پند,faze,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pent-,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AF,https://en.wiktionary.org/wiki/faze
481,*pent-,پند,find,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pent-,https://en.wiktionary.org/wiki/%D9%BE%D9%86%D8%AF,https://en.wiktionary.org/wiki/find
482,*kʷel-,چالش,Cologne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7el-,https://en.wiktionary.org/wiki/%DA%86%D8%A7%D9%84%D8%B4,https://en.wiktionary.org/wiki/Cologne
483,*kʷel-,چالش,colony,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7el-,https://en.wiktionary.org/wiki/%DA%86%D8%A7%D9%84%D8%B4,https://en.wiktionary.org/wiki/colony
484,*kʷel-,چالش,cultivate,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7el-,https://en.wiktionary.org/wiki/%DA%86%D8%A7%D9%84%D8%B4,https://en.wiktionary.org/wiki/cultivate
485,*kʷel-,چالش,culture,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7el-,https://en.wiktionary.org/wiki/%DA%86%D8%A7%D9%84%D8%B4,https://en.wiktionary.org/wiki/culture
486,*kʷel-,چالش,pulley,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7el-,https://en.wiktionary.org/wiki/%DA%86%D8%A7%D9%84%D8%B4,https://en.wiktionary.org/wiki/pulley
487,*ǵénus,چانه,kemp,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%C7%B5%C3%A9nus,https://en.wiktionary.org/wiki/%DA%86%D8%A7%D9%86%D9%87,https://en.wiktionary.org/wiki/kemp
488,*kʷékʷlos,چرخ,chakram,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7%C3%A9k%CA%B7los,https://en.wiktionary.org/wiki/%DA%86%D8%B1%D8%AE,https://en.wiktionary.org/wiki/chakram
489,*kʷékʷlos,چرخ,cycle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7%C3%A9k%CA%B7los,https://en.wiktionary.org/wiki/%DA%86%D8%B1%D8%AE,https://en.wiktionary.org/wiki/cycle
490,*(s)kewd-,چست,shoot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/(s)kewd-,https://en.wiktionary.org/wiki/%DA%86%D8%B3%D8%AA,https://en.wiktionary.org/wiki/shoot
491,*kʷetwóres,چهار,quadratic,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7etw%C3%B3res,https://en.wiktionary.org/wiki/%DA%86%D9%87%D8%A7%D8%B1,https://en.wiktionary.org/wiki/quadratic
492,*kʷetwóres,چهار,quarry,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7etw%C3%B3res,https://en.wiktionary.org/wiki/%DA%86%D9%87%D8%A7%D8%B1,https://en.wiktionary.org/wiki/quarry
493,*kʷetwóres,چهار,tessellate,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/k%CA%B7etw%C3%B3res,https://en.wiktionary.org/wiki/%DA%86%D9%87%D8%A7%D8%B1,https://en.wiktionary.org/wiki/tessellate
494,*ker-,کارزار,caravan,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ker-,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D8%B1%D8%B2%D8%A7%D8%B1,https://en.wiktionary.org/wiki/caravan
495,*ker-,کارزار,carbon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ker-,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D8%B1%D8%B2%D8%A7%D8%B1,https://en.wiktionary.org/wiki/carbon
496,*ker-,کارزار,carbonado,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ker-,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D8%B1%D8%B2%D8%A7%D8%B1,https://en.wiktionary.org/wiki/carbonado
497,*ker-,کارزار,hearth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ker-,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D8%B1%D8%B2%D8%A7%D8%B1,https://en.wiktionary.org/wiki/hearth
498,*ker-,کارزار,roop,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ker-,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D8%B1%D8%B2%D8%A7%D8%B1,https://en.wiktionary.org/wiki/roop
499,*ker-,کارزار,rout,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ker-,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D8%B1%D8%B2%D8%A7%D8%B1,https://en.wiktionary.org/wiki/rout
500,Proto-Indo-European,کام,eastern,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D9%85,https://en.wiktionary.org/wiki/eastern
501,*gʷḗn,کانم,quean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7%E1%B8%97n,https://en.wiktionary.org/wiki/%DA%A9%D8%A7%D9%86%D9%85,https://en.wiktionary.org/wiki/quean
502,*kerp-,کرپا,harvest,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/kerp-,https://en.wiktionary.org/wiki/%DA%A9%D8%B1%D9%BE%D8%A7,https://en.wiktionary.org/wiki/harvest
503,*kelh₂-,کلنگ,kill,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/kelh%E2%82%82-,https://en.wiktionary.org/wiki/%DA%A9%D9%84%D9%86%DA%AF,https://en.wiktionary.org/wiki/kill
504,*gʷṓws,گاو,Bohemia,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7%E1%B9%93ws,https://en.wiktionary.org/wiki/%DA%AF%D8%A7%D9%88,https://en.wiktionary.org/wiki/Bohemia
505,*gʷṓws,گاو,cow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7%E1%B9%93ws,https://en.wiktionary.org/wiki/%DA%AF%D8%A7%D9%88,https://en.wiktionary.org/wiki/cow
506,*webʰ-,گبر,wave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D8%B1,https://en.wiktionary.org/wiki/wave
507,*webʰ-,گبر,wave in,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D8%B1,https://en.wiktionary.org/wiki/wave_in
508,*webʰ-,گبر,web,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D8%B1,https://en.wiktionary.org/wiki/web
509,*webʰ-,گبر,Web,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D8%B1,https://en.wiktionary.org/wiki/Web
510,*webʰ-,گبر,woof,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D8%B1,https://en.wiktionary.org/wiki/woof
511,*webʰ-,گبه,wave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D9%87,https://en.wiktionary.org/wiki/wave
512,*webʰ-,گبه,wave in,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D9%87,https://en.wiktionary.org/wiki/wave_in
513,*webʰ-,گبه,web,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D9%87,https://en.wiktionary.org/wiki/web
514,*webʰ-,گبه,Web,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D9%87,https://en.wiktionary.org/wiki/Web
515,*webʰ-,گبه,woof,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/web%CA%B0-,https://en.wiktionary.org/wiki/%DA%AF%D8%A8%D9%87,https://en.wiktionary.org/wiki/woof
516,*wer-,گر,aware,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/aware
517,*wer-,گر,forwarn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/forwarn
518,*wer-,گر,garnish,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/garnish
519,*wer-,گر,guaranty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/guaranty
520,*wer-,گر,-orama,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/-orama
521,*wer-,گر,-rama,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/-rama
522,*wer-,گر,reward,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/reward
523,*wer-,گر,varenyky,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/varenyky
524,*wer-,گر,ware,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/ware
525,*wer-,گر,wargus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/wargus
526,*wer-,گر,warkand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/warkand
527,*wer-,گر,warn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/warn
528,*wer-,گر,warry,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/warry
529,*wer-,گر,weir,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wer-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1,https://en.wiktionary.org/wiki/weir
530,*gʷréh₂us,گران,brute,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7r%C3%A9h%E2%82%82us,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%A7%D9%86,https://en.wiktionary.org/wiki/brute
531,*wert-,گرد,retroussé,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/retrouss%C3%A9
532,*wert-,گرد,Urd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/Urd
533,*wert-,گرد,Verdandi,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/Verdandi
534,*wert-,گرد,weird,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/weird
535,*wert-,گرد,worth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/worth
536,*wert-,گرد,-worthy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/-worthy
537,*wert-,گرد,worthy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/worthy
538,*wert-,گرد,wurst,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF,https://en.wiktionary.org/wiki/wurst
539,*wert-,گردیدن,retroussé,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/retrouss%C3%A9
540,*wert-,گردیدن,Urd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/Urd
541,*wert-,گردیدن,Verdandi,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/Verdandi
542,*wert-,گردیدن,weird,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/weird
543,*wert-,گردیدن,worth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/worth
544,*wert-,گردیدن,-worthy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/-worthy
545,*wert-,گردیدن,worthy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/worthy
546,*wert-,گردیدن,wurst,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wert-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D8%AF%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/wurst
547,*gʷʰer-,گرم,gore,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7%CA%B0er-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D9%85,https://en.wiktionary.org/wiki/gore
548,*gʷʰer-,گرم,thermal,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7%CA%B0er-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D9%85,https://en.wiktionary.org/wiki/thermal
549,*gʷʰer-,گرم,warm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7%CA%B0er-,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%D9%85,https://en.wiktionary.org/wiki/warm
550,*wĺ̥kʷos,گرگ,Welsh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/w%C4%BA%CC%A5k%CA%B7os,https://en.wiktionary.org/wiki/%DA%AF%D8%B1%DA%AF,https://en.wiktionary.org/wiki/Welsh
551,*sterh₃-,گستردن,street,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sterh%E2%82%83-,https://en.wiktionary.org/wiki/%DA%AF%D8%B3%D8%AA%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/street
552,*sterh₃-,گستردن,strommel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sterh%E2%82%83-,https://en.wiktionary.org/wiki/%DA%AF%D8%B3%D8%AA%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/strommel
553,*sterh₃-,گستردن,Theron,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sterh%E2%82%83-,https://en.wiktionary.org/wiki/%DA%AF%D8%B3%D8%AA%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/Theron
554,*neḱ-,گناه,necropolis,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ne%E1%B8%B1-,https://en.wiktionary.org/wiki/%DA%AF%D9%86%D8%A7%D9%87,https://en.wiktionary.org/wiki/necropolis
555,*neḱ-,گناه,nectar,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ne%E1%B8%B1-,https://en.wiktionary.org/wiki/%DA%AF%D9%86%D8%A7%D9%87,https://en.wiktionary.org/wiki/nectar
556,*-kos,ـی,Marcion,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/-kos,https://en.wiktionary.org/wiki/%D9%80%DB%8C,https://en.wiktionary.org/wiki/Marcion
557,*h₁eyH-,یخ,ice,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%81eyH-,https://en.wiktionary.org/wiki/%DB%8C%D8%AE,https://en.wiktionary.org/wiki/ice
