,Proto-Germanic Root,English Word,German Word,Proto-Germanic URL,English URL,German URL
145,*blōmô,bloom,Blume,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bl%C5%8Dm%C3%B4,https://en.wiktionary.org/wiki/bloom,https://en.wiktionary.org/wiki/Blume
146,*blēaną,blow,blähen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bl%C4%93an%C4%85,https://en.wiktionary.org/wiki/blow,https://en.wiktionary.org/wiki/bl%C3%A4hen
147,*bausuz,boast,böse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bausuz,https://en.wiktionary.org/wiki/boast,https://en.wiktionary.org/wiki/b%C3%B6se
148,*bulstraz,bolster,Polster,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bulstraz,https://en.wiktionary.org/wiki/bolster,https://en.wiktionary.org/wiki/Polster
149,*bultaz,bolt,Bolzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bultaz,https://en.wiktionary.org/wiki/bolt,https://en.wiktionary.org/wiki/Bolzen
150,*bōks,book,Buch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%8Dks,https://en.wiktionary.org/wiki/book,https://en.wiktionary.org/wiki/Buch
151,*būraz,boor,Bauer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABraz,https://en.wiktionary.org/wiki/boor,https://en.wiktionary.org/wiki/Bauer
152,*būraz,boor,-büren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABraz,https://en.wiktionary.org/wiki/boor,https://en.wiktionary.org/wiki/-b%C3%BCren
153,*buttaz,boot,Butz,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buttaz,https://en.wiktionary.org/wiki/boot,https://en.wiktionary.org/wiki/Butz
154,*buttaz,boot,putzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buttaz,https://en.wiktionary.org/wiki/boot,https://en.wiktionary.org/wiki/putzen
155,*burōną,bore,bohren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bur%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/bore,https://en.wiktionary.org/wiki/bohren
156,*burgōną,borrow,borgen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burg%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/borrow,https://en.wiktionary.org/wiki/borgen
157,*buskaz,boscage,Busch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buskaz,https://en.wiktionary.org/wiki/boscage,https://en.wiktionary.org/wiki/Busch
158,*buskaz,bosk,Busch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buskaz,https://en.wiktionary.org/wiki/bosk,https://en.wiktionary.org/wiki/Busch
159,*buskaz,bosket,Busch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buskaz,https://en.wiktionary.org/wiki/bosket,https://en.wiktionary.org/wiki/Busch
160,*bōsmaz,bosom,Busen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%8Dsmaz,https://en.wiktionary.org/wiki/bosom,https://en.wiktionary.org/wiki/Busen
161,*buskaz,bosque,Busch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buskaz,https://en.wiktionary.org/wiki/bosque,https://en.wiktionary.org/wiki/Busch
162,*bausuz,Boswell,böse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bausuz,https://en.wiktionary.org/wiki/Boswell,https://en.wiktionary.org/wiki/b%C3%B6se
163,*bōtō,bote,Buße,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%8Dt%C5%8D,https://en.wiktionary.org/wiki/bote,https://en.wiktionary.org/wiki/Bu%C3%9Fe
164,*bōguz,bough,Bug,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%8Dguz,https://en.wiktionary.org/wiki/bough,https://en.wiktionary.org/wiki/Bug
165,*būkaz,bouk,Bauch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABkaz,https://en.wiktionary.org/wiki/bouk,https://en.wiktionary.org/wiki/Bauch
166,*burgz,bourgeois,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/bourgeois,https://en.wiktionary.org/wiki/Burg
167,*bi,bove,bei,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bi,https://en.wiktionary.org/wiki/bove,https://en.wiktionary.org/wiki/bei
168,*bugô,bow,Bogen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bug%C3%B4,https://en.wiktionary.org/wiki/bow,https://en.wiktionary.org/wiki/Bogen
169,*būraz,bower,Bauer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABraz,https://en.wiktionary.org/wiki/bower,https://en.wiktionary.org/wiki/Bauer
170,*būraz,bower,-büren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABraz,https://en.wiktionary.org/wiki/bower,https://en.wiktionary.org/wiki/-b%C3%BCren
171,*buhsuz,box,Box,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buhsuz,https://en.wiktionary.org/wiki/box,https://en.wiktionary.org/wiki/Box
172,*buhsuz,box,Büchse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buhsuz,https://en.wiktionary.org/wiki/box,https://en.wiktionary.org/wiki/B%C3%BCchse
173,*brēwō,brae,Braue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C4%93w%C5%8D,https://en.wiktionary.org/wiki/brae,https://en.wiktionary.org/wiki/Braue
174,*bragną,brain,Bregen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bragn%C4%85,https://en.wiktionary.org/wiki/brain,https://en.wiktionary.org/wiki/Bregen
175,*brandaz,brandish,Brand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brandaz,https://en.wiktionary.org/wiki/brandish,https://en.wiktionary.org/wiki/Brand
176,*brandaz,brant,Brand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brandaz,https://en.wiktionary.org/wiki/brant,https://en.wiktionary.org/wiki/Brand
177,*hrawaz,bravo,roh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hrawaz,https://en.wiktionary.org/wiki/bravo,https://en.wiktionary.org/wiki/roh
178,*brēdô,brawn,Braten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C4%93d%C3%B4,https://en.wiktionary.org/wiki/brawn,https://en.wiktionary.org/wiki/Braten
179,*braudą,bread,Brot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/braud%C4%85,https://en.wiktionary.org/wiki/bread,https://en.wiktionary.org/wiki/Brot
180,*brekaną,break,brechen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brekan%C4%85,https://en.wiktionary.org/wiki/break,https://en.wiktionary.org/wiki/brechen
181,*brēwō,bree,Braue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C4%93w%C5%8D,https://en.wiktionary.org/wiki/bree,https://en.wiktionary.org/wiki/Braue
182,*brannijaną,bren,brennen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brannijan%C4%85,https://en.wiktionary.org/wiki/bren,https://en.wiktionary.org/wiki/brennen
183,*brewwaną,brew,brauen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brewwan%C4%85,https://en.wiktionary.org/wiki/brew,https://en.wiktionary.org/wiki/brauen
184,*brūdigumô,bridegroom,Bräutigam,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABdigum%C3%B4,https://en.wiktionary.org/wiki/bridegroom,https://en.wiktionary.org/wiki/Br%C3%A4utigam
185,*brugjǭ,brig,Brücke,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brugj%C7%AD,https://en.wiktionary.org/wiki/brig,https://en.wiktionary.org/wiki/Br%C3%BCcke
186,*burgz,broch,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/broch,https://en.wiktionary.org/wiki/Burg
187,*brōduz,brood,Brut,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%8Dduz,https://en.wiktionary.org/wiki/brood,https://en.wiktionary.org/wiki/Brut
188,*brūkaną,brook,brauchen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABkan%C4%85,https://en.wiktionary.org/wiki/brook,https://en.wiktionary.org/wiki/brauchen
189,*brōþēr,brother,Bruder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%8D%C3%BE%C4%93r,https://en.wiktionary.org/wiki/brother,https://en.wiktionary.org/wiki/Bruder
190,*brūnaz,brown,braun,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABnaz,https://en.wiktionary.org/wiki/brown,https://en.wiktionary.org/wiki/braun
191,*Brunjōhildiz,Brunhild,Brunhilde,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Brunj%C5%8Dhildiz,https://en.wiktionary.org/wiki/Brunhild,https://en.wiktionary.org/wiki/Brunhilde
192,*brūnaz,brunneous,braun,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABnaz,https://en.wiktionary.org/wiki/brunneous,https://en.wiktionary.org/wiki/braun
193,*burstiz,brush,Bürste,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burstiz,https://en.wiktionary.org/wiki/brush,https://en.wiktionary.org/wiki/B%C3%BCrste
194,*bō-,bub,Buhle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%8D-,https://en.wiktionary.org/wiki/bub,https://en.wiktionary.org/wiki/Buhle
195,*bukkaz,buck,Bock,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bukkaz,https://en.wiktionary.org/wiki/buck,https://en.wiktionary.org/wiki/Bock
196,*būkaz,bucket,Bauch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABkaz,https://en.wiktionary.org/wiki/bucket,https://en.wiktionary.org/wiki/Bauch
197,*bellaną,buller,bellen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bellan%C4%85,https://en.wiktionary.org/wiki/buller,https://en.wiktionary.org/wiki/bellen
198,*burgz,burgessy,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/burgessy,https://en.wiktionary.org/wiki/Burg
199,*burgz,burgh,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/burgh,https://en.wiktionary.org/wiki/Burg
200,*burgz,burgher,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/burgher,https://en.wiktionary.org/wiki/Burg
201,*burgz,burglar,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/burglar,https://en.wiktionary.org/wiki/Burg
202,*brinnaną,burn,brinnen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brinnan%C4%85,https://en.wiktionary.org/wiki/burn,https://en.wiktionary.org/wiki/brinnen
203,*burgz,burrow,Burg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/burgz,https://en.wiktionary.org/wiki/burrow,https://en.wiktionary.org/wiki/Burg
204,*brestaną,burst,bersten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/brestan%C4%85,https://en.wiktionary.org/wiki/burst,https://en.wiktionary.org/wiki/bersten
205,*buskaz,bush,Busch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buskaz,https://en.wiktionary.org/wiki/bush,https://en.wiktionary.org/wiki/Busch
206,*buttaz,butt,Butz,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buttaz,https://en.wiktionary.org/wiki/butt,https://en.wiktionary.org/wiki/Butz
207,*buttaz,butt,putzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/buttaz,https://en.wiktionary.org/wiki/butt,https://en.wiktionary.org/wiki/putzen
208,*bautaną,buttress,boßeln,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bautan%C4%85,https://en.wiktionary.org/wiki/buttress,https://en.wiktionary.org/wiki/bo%C3%9Feln
209,*bautaną,buttress,boßen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bautan%C4%85,https://en.wiktionary.org/wiki/buttress,https://en.wiktionary.org/wiki/bo%C3%9Fen
210,*bautaną,buttress,Butzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bautan%C4%85,https://en.wiktionary.org/wiki/buttress,https://en.wiktionary.org/wiki/Butzen
211,*bautaną,buttress,Possen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bautan%C4%85,https://en.wiktionary.org/wiki/buttress,https://en.wiktionary.org/wiki/Possen
212,*bi,by,bei,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bi,https://en.wiktionary.org/wiki/by,https://en.wiktionary.org/wiki/bei
213,*kalbaz,calf,Kalb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kalbaz,https://en.wiktionary.org/wiki/calf,https://en.wiktionary.org/wiki/Kalb
214,*kalwaz,callow,kahl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kalwaz,https://en.wiktionary.org/wiki/callow,https://en.wiktionary.org/wiki/kahl
215,*kunnaną,can,können,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunnan%C4%85,https://en.wiktionary.org/wiki/can,https://en.wiktionary.org/wiki/k%C3%B6nnen
216,*karilaz,carl,Kerl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/karilaz,https://en.wiktionary.org/wiki/carl,https://en.wiktionary.org/wiki/Kerl
217,*kastōną,cast,casten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kast%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/cast,https://en.wiktionary.org/wiki/casten
218,*kattuz,cat,Katze,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kattuz,https://en.wiktionary.org/wiki/cat,https://en.wiktionary.org/wiki/Katze
219,*kafą,chaff,Kaff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kaf%C4%85,https://en.wiktionary.org/wiki/chaff,https://en.wiktionary.org/wiki/Kaff
220,*kaupamann-,chapman,Kaufmann,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kaupamann-,https://en.wiktionary.org/wiki/chapman,https://en.wiktionary.org/wiki/Kaufmann
221,*karagaz,chary,karg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/karagaz,https://en.wiktionary.org/wiki/chary,https://en.wiktionary.org/wiki/karg
222,*hamiþiją,chemise,Hemd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hami%C3%BEij%C4%85,https://en.wiktionary.org/wiki/chemise,https://en.wiktionary.org/wiki/Hemd
223,*kistō,chest,Kiste,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kist%C5%8D,https://en.wiktionary.org/wiki/chest,https://en.wiktionary.org/wiki/Kiste
224,*kewwaną,chew,kauen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kewwan%C4%85,https://en.wiktionary.org/wiki/chew,https://en.wiktionary.org/wiki/kauen
225,*kinnuz,chin,Kinn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kinnuz,https://en.wiktionary.org/wiki/chin,https://en.wiktionary.org/wiki/Kinn
226,*kweþuz,chitterlings,Kuttel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwe%C3%BEuz,https://en.wiktionary.org/wiki/chitterlings,https://en.wiktionary.org/wiki/Kuttel
227,*kweþuz,chitterlings,Quaddel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwe%C3%BEuz,https://en.wiktionary.org/wiki/chitterlings,https://en.wiktionary.org/wiki/Quaddel
228,*stukkaz,chock,Stock,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stukkaz,https://en.wiktionary.org/wiki/chock,https://en.wiktionary.org/wiki/Stock
229,*keusaną,choose,kiesen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/keusan%C4%85,https://en.wiktionary.org/wiki/choose,https://en.wiktionary.org/wiki/kiesen
230,*klawō,claw,Klaue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klaw%C5%8D,https://en.wiktionary.org/wiki/claw,https://en.wiktionary.org/wiki/Klaue
231,*klajjaz,clay,Klei,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klajjaz,https://en.wiktionary.org/wiki/clay,https://en.wiktionary.org/wiki/Klei
232,*klainiz,clean,klein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klainiz,https://en.wiktionary.org/wiki/clean,https://en.wiktionary.org/wiki/klein
233,*klainiz,cleanse,klein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klainiz,https://en.wiktionary.org/wiki/cleanse,https://en.wiktionary.org/wiki/klein
234,*klautaz,cleat,Kloß,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klautaz,https://en.wiktionary.org/wiki/cleat,https://en.wiktionary.org/wiki/Klo%C3%9F
235,*klautaz,cleat,Klöten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klautaz,https://en.wiktionary.org/wiki/cleat,https://en.wiktionary.org/wiki/Kl%C3%B6ten
236,*klinganą,cling,klingen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klingan%C4%85,https://en.wiktionary.org/wiki/cling,https://en.wiktionary.org/wiki/klingen
237,*klinganą,clink,klingen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klingan%C4%85,https://en.wiktionary.org/wiki/clink,https://en.wiktionary.org/wiki/klingen
238,*klautaz,clot,Kloß,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klautaz,https://en.wiktionary.org/wiki/clot,https://en.wiktionary.org/wiki/Klo%C3%9F
239,*klautaz,clot,Klöten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klautaz,https://en.wiktionary.org/wiki/clot,https://en.wiktionary.org/wiki/Kl%C3%B6ten
240,*klumpô,club,Klumpen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klump%C3%B4,https://en.wiktionary.org/wiki/club,https://en.wiktionary.org/wiki/Klumpen
241,*kuttô,coat,Kutte,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kutt%C3%B4,https://en.wiktionary.org/wiki/coat,https://en.wiktionary.org/wiki/Kutte
242,*kaldaz,cold,kalt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kaldaz,https://en.wiktionary.org/wiki/cold,https://en.wiktionary.org/wiki/kalt
243,*kunnaną,con,können,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunnan%C4%85,https://en.wiktionary.org/wiki/con,https://en.wiktionary.org/wiki/k%C3%B6nnen
244,*kōniz,Conrad,Konrad,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/k%C5%8Dniz,https://en.wiktionary.org/wiki/Conrad,https://en.wiktionary.org/wiki/Konrad
245,*kukōną,cook,kochen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kuk%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/cook,https://en.wiktionary.org/wiki/kochen
246,*kōkô,cookie,Kuchen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/k%C5%8Dk%C3%B4,https://en.wiktionary.org/wiki/cookie,https://en.wiktionary.org/wiki/Kuchen
247,*kōkô,cookie,Quiche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/k%C5%8Dk%C3%B4,https://en.wiktionary.org/wiki/cookie,https://en.wiktionary.org/wiki/Quiche
248,*kumbaz,coomb,Kumpf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kumbaz,https://en.wiktionary.org/wiki/coomb,https://en.wiktionary.org/wiki/Kumpf
249,*kuppaz,cop,Kopf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kuppaz,https://en.wiktionary.org/wiki/cop,https://en.wiktionary.org/wiki/Kopf
250,*kuppaz,coppe,Kopf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kuppaz,https://en.wiktionary.org/wiki/coppe,https://en.wiktionary.org/wiki/Kopf
251,*kurbaz,corf,Korb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kurbaz,https://en.wiktionary.org/wiki/corf,https://en.wiktionary.org/wiki/Korb
252,*kurną,corn,Korn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kurn%C4%85,https://en.wiktionary.org/wiki/corn,https://en.wiktionary.org/wiki/Korn
253,*kustōną,costen,kosten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kust%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/costen,https://en.wiktionary.org/wiki/kosten
254,*kustōną,costning,kosten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kust%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/costning,https://en.wiktionary.org/wiki/kosten
255,*kubô,cove,Koben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kub%C3%B4,https://en.wiktionary.org/wiki/cove,https://en.wiktionary.org/wiki/Koben
256,*krakōną,crack,krachen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/krak%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/crack,https://en.wiktionary.org/wiki/krachen
257,*kraftuz,craft,Kraft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kraftuz,https://en.wiktionary.org/wiki/craft,https://en.wiktionary.org/wiki/Kraft
258,*kranô,crane,Kran,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kran%C3%B4,https://en.wiktionary.org/wiki/crane,https://en.wiktionary.org/wiki/Kran
259,*kranô,crane,Kranich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kran%C3%B4,https://en.wiktionary.org/wiki/crane,https://en.wiktionary.org/wiki/Kranich
260,*krattōną,cratch,kratzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kratt%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/cratch,https://en.wiktionary.org/wiki/kratzen
261,*krabitaz,crayfish,Krebs,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/krabitaz,https://en.wiktionary.org/wiki/crayfish,https://en.wiktionary.org/wiki/Krebs
